task,model,fold,split,L_id,label
1back,inceptiontime,4,test,L3029,0
1back,inceptiontime,4,test,L3058,0
1back,inceptiontime,4,test,L3060,0
1back,inceptiontime,4,test,L3080,1
1back,inceptiontime,4,test,L3090,0
1back,inceptiontime,4,test,L3092,0
1back,inceptiontime,4,test,L3101,1
1back,inceptiontime,4,test,L3108,0
1back,inceptiontime,4,test,L311,1
1back,inceptiontime,4,test,L3125,1
1back,inceptiontime,4,test,L3126,0
1back,inceptiontime,4,test,L3130,0
1back,inceptiontime,4,test,L3134,0
1back,inceptiontime,4,test,L3141,0
1back,inceptiontime,4,test,L315,1
1back,inceptiontime,4,test,L3160,0
1back,inceptiontime,4,test,L3168,1
1back,inceptiontime,4,test,L3169,0
1back,inceptiontime,4,test,L3186,1
1back,inceptiontime,4,test,L3189,0
1back,inceptiontime,4,test,L3196,0
1back,inceptiontime,4,test,L3198,0
1back,inceptiontime,4,test,L3203,1
1back,inceptiontime,4,test,L3206,0
1back,inceptiontime,4,test,L3208,0
1back,inceptiontime,4,test,L3209,0
1back,inceptiontime,4,test,L3238,0
1back,inceptiontime,4,test,L336,1
1back,inceptiontime,4,test,L340,1
1back,inceptiontime,4,test,L3403,1
1back,inceptiontime,4,test,L3422,0
1back,inceptiontime,4,test,L3438,1
1back,inceptiontime,4,test,L344,1
1back,inceptiontime,4,test,L3445,0
1back,inceptiontime,4,test,L3450,0
1back,inceptiontime,4,test,L3452,1
1back,inceptiontime,4,test,L348,0
1back,inceptiontime,4,test,L3487,1
1back,inceptiontime,4,test,L3492,1
1back,inceptiontime,4,test,L3497,1
1back,inceptiontime,4,test,L3502,0
1back,inceptiontime,4,test,L3505,1
1back,inceptiontime,4,test,L3506,0
1back,inceptiontime,4,test,L3514,1
1back,inceptiontime,4,test,L3516,0
1back,inceptiontime,4,test,L3518,0
1back,inceptiontime,4,test,L3519,1
1back,inceptiontime,4,test,L3520,1
1back,inceptiontime,4,test,L3531,1
1back,inceptiontime,4,test,L3534,1
1back,inceptiontime,4,test,L3536,1
1back,inceptiontime,4,test,L3562,0
1back,inceptiontime,4,test,L3565,0
1back,inceptiontime,4,test,L3571,1
1back,inceptiontime,4,test,L3573,0
1back,inceptiontime,4,test,L3578,0
1back,inceptiontime,4,test,L3584,1
1back,inceptiontime,4,test,L3591,1
1back,inceptiontime,4,test,L3597,0
1back,inceptiontime,4,test,L3605,0
1back,inceptiontime,4,test,L3609,0
1back,inceptiontime,4,test,L38,0
1back,inceptiontime,4,test,L3957,1
1back,inceptiontime,4,test,L3994,0
1back,inceptiontime,4,test,L4001,1
1back,inceptiontime,4,test,L4036,0
1back,inceptiontime,4,test,L4051,1
1back,inceptiontime,4,test,L4053,0
1back,inceptiontime,4,test,L4073,0
1back,inceptiontime,4,test,L4074,1
1back,inceptiontime,4,test,L4081,0
1back,inceptiontime,4,test,L4084,1
1back,inceptiontime,4,test,L4088,1
1back,inceptiontime,4,test,L4090,0
1back,inceptiontime,4,test,L4106,0
1back,inceptiontime,4,test,L4107,0
1back,inceptiontime,4,test,L4109,0
1back,inceptiontime,4,test,L4112,0
1back,inceptiontime,4,test,L4201,0
1back,inceptiontime,4,test,L4209,1
1back,inceptiontime,4,test,L4218,0
1back,inceptiontime,4,test,L4228,0
1back,inceptiontime,4,test,L4263,0
1back,inceptiontime,4,test,L4279,0
1back,inceptiontime,4,test,L4282,1
1back,inceptiontime,4,test,L4283,1
1back,inceptiontime,4,test,L4290,0
1back,inceptiontime,4,test,L43,0
1back,inceptiontime,4,test,L4300,0
1back,inceptiontime,4,test,L4301,0
1back,inceptiontime,4,test,L4302,1
1back,inceptiontime,4,test,L4305,0
1back,inceptiontime,4,test,L4306,0
1back,inceptiontime,4,test,L4313,1
1back,inceptiontime,4,test,L4319,0
1back,inceptiontime,4,test,L4321,0
1back,inceptiontime,4,test,L4328,1
1back,inceptiontime,4,test,L4329,1
1back,inceptiontime,4,test,L4333,1
1back,inceptiontime,4,test,L4336,0
1back,inceptiontime,4,test,L4342,1
1back,inceptiontime,4,test,L4344,1
1back,inceptiontime,4,test,L4353,0
1back,inceptiontime,4,test,L4356,1
1back,inceptiontime,4,test,L4357,0
1back,inceptiontime,4,test,L4366,0
1back,inceptiontime,4,test,L4379,1
1back,inceptiontime,4,test,L4380,1
1back,inceptiontime,4,test,L4392,0
1back,inceptiontime,4,test,L4394,0
1back,inceptiontime,4,test,L4397,0
1back,inceptiontime,4,test,L4407,0
1back,inceptiontime,4,test,L4422,0
1back,inceptiontime,4,test,L4424,1
1back,inceptiontime,4,test,L443,0
1back,inceptiontime,4,test,L4430,0
1back,inceptiontime,4,test,L4445,0
1back,inceptiontime,4,test,L4451,1
1back,inceptiontime,4,test,L4453,0
1back,inceptiontime,4,test,L4459,0
1back,inceptiontime,4,test,L446,0
1back,inceptiontime,4,test,L4461,1
1back,inceptiontime,4,test,L4471,0
1back,inceptiontime,4,test,L4480,0
1back,inceptiontime,4,test,L4489,0
1back,inceptiontime,4,test,L4490,0
1back,inceptiontime,4,test,L4491,0
1back,inceptiontime,4,test,L4495,0
1back,inceptiontime,4,test,L4499,1
1back,inceptiontime,4,test,L4502,1
1back,inceptiontime,4,test,L4505,1
1back,inceptiontime,4,test,L451,0
1back,inceptiontime,4,test,L4512,1
1back,inceptiontime,4,test,L4516,0
1back,inceptiontime,4,test,L4518,1
1back,inceptiontime,4,test,L4526,1
1back,inceptiontime,4,test,L4539,0
1back,inceptiontime,4,test,L4546,0
1back,inceptiontime,4,test,L4549,0
1back,inceptiontime,4,test,L455,1
1back,inceptiontime,4,test,L4550,1
1back,inceptiontime,4,test,L4554,0
1back,inceptiontime,4,test,L4574,0
1back,inceptiontime,4,test,L4577,1
1back,inceptiontime,4,test,L4578,0
1back,inceptiontime,4,test,L4580,1
1back,inceptiontime,4,test,L4582,0
1back,inceptiontime,4,test,L4586,1
1back,inceptiontime,4,test,L459,0
1back,inceptiontime,4,test,L4605,0
1back,inceptiontime,4,test,L463,0
1back,inceptiontime,4,test,L47,1
1back,inceptiontime,4,test,L482,0
1back,inceptiontime,4,test,L494,0
1back,inceptiontime,4,test,L497,1
1back,inceptiontime,4,test,L516,0
1back,inceptiontime,4,test,L518,1
1back,inceptiontime,4,test,L521,0
1back,inceptiontime,4,test,L522,0
1back,inceptiontime,4,test,L524,1
1back,inceptiontime,4,test,L534,1
1back,inceptiontime,4,test,L538,0
1back,inceptiontime,4,test,L540,1
1back,inceptiontime,4,test,L555,0
1back,inceptiontime,4,test,L556,0
1back,inceptiontime,4,test,L566,0
1back,inceptiontime,4,test,L568,0
1back,inceptiontime,4,test,L578,0
1back,inceptiontime,4,test,L588,0
1back,inceptiontime,4,test,L59,0
1back,inceptiontime,4,test,L592,0
1back,inceptiontime,4,test,L604,0
1back,inceptiontime,4,test,L605,0
1back,inceptiontime,4,test,L61,1
1back,inceptiontime,4,test,L613,0
1back,inceptiontime,4,test,L62,0
1back,inceptiontime,4,test,L622,0
1back,inceptiontime,4,test,L624,1
1back,inceptiontime,4,test,L631,0
1back,inceptiontime,4,test,L633,0
1back,inceptiontime,4,test,L644,1
1back,inceptiontime,4,test,L681,1
1back,inceptiontime,4,test,L690,0
1back,inceptiontime,4,test,L696,1
1back,inceptiontime,4,test,L701,1
1back,inceptiontime,4,test,L705,0
1back,inceptiontime,4,test,L709,0
1back,inceptiontime,4,test,L71,0
1back,inceptiontime,4,test,L712,0
1back,inceptiontime,4,test,L714,0
1back,inceptiontime,4,test,L717,0
1back,inceptiontime,4,test,L739,0
1back,inceptiontime,4,test,L74,0
1back,inceptiontime,4,test,L741,0
1back,inceptiontime,4,test,L744,0
1back,inceptiontime,4,test,L76,0
1back,inceptiontime,4,test,L785,0
1back,inceptiontime,4,test,L788,0
1back,inceptiontime,4,test,L790,0
1back,inceptiontime,4,test,L819,0
1back,inceptiontime,4,test,L821,0
1back,inceptiontime,4,test,L828,0
1back,inceptiontime,4,test,L834,0
1back,inceptiontime,4,test,L846,0
1back,inceptiontime,4,test,L861,0
1back,inceptiontime,4,test,L867,0
1back,inceptiontime,4,test,L90,0
1back,inceptiontime,4,test,L94,0
1back,inceptiontime,4,test,L98,0
1back,inceptiontime,5,train,L10,0
1back,inceptiontime,5,train,L100,0
1back,inceptiontime,5,train,L101,0
1back,inceptiontime,5,train,L102,1
1back,inceptiontime,5,train,L103,1
1back,inceptiontime,5,train,L105,0
1back,inceptiontime,5,train,L106,1
1back,inceptiontime,5,train,L107,0
1back,inceptiontime,5,train,L108,0
1back,inceptiontime,5,train,L109,1
1back,inceptiontime,5,train,L11,1
1back,inceptiontime,5,train,L110,0
1back,inceptiontime,5,train,L111,1
1back,inceptiontime,5,train,L112,0
1back,inceptiontime,5,train,L113,0
1back,inceptiontime,5,train,L114,0
1back,inceptiontime,5,train,L115,1
1back,inceptiontime,5,train,L116,0
1back,inceptiontime,5,train,L117,0
1back,inceptiontime,5,train,L119,0
1back,inceptiontime,5,train,L12,0
1back,inceptiontime,5,train,L120,0
1back,inceptiontime,5,train,L124,0
1back,inceptiontime,5,train,L125,1
1back,inceptiontime,5,train,L129,0
1back,inceptiontime,5,train,L131,1
1back,inceptiontime,5,train,L132,0
1back,inceptiontime,5,train,L133,1
1back,inceptiontime,5,train,L134,1
1back,inceptiontime,5,train,L135,0
1back,inceptiontime,5,train,L136,0
1back,inceptiontime,5,train,L137,0
1back,inceptiontime,5,train,L138,0
1back,inceptiontime,5,train,L139,0
1back,inceptiontime,5,train,L142,1
1back,inceptiontime,5,train,L143,0
1back,inceptiontime,5,train,L144,0
1back,inceptiontime,5,train,L145,0
1back,inceptiontime,5,train,L146,0
1back,inceptiontime,5,train,L148,1
1back,inceptiontime,5,train,L149,0
1back,inceptiontime,5,train,L150,0
1back,inceptiontime,5,train,L151,0
1back,inceptiontime,5,train,L152,0
1back,inceptiontime,5,train,L153,0
1back,inceptiontime,5,train,L157,1
1back,inceptiontime,5,train,L158,0
1back,inceptiontime,5,train,L159,0
1back,inceptiontime,5,train,L160,0
1back,inceptiontime,5,train,L1609,0
1back,inceptiontime,5,train,L161,1
1back,inceptiontime,5,train,L1611,0
1back,inceptiontime,5,train,L1612,0
1back,inceptiontime,5,train,L1615,1
1back,inceptiontime,5,train,L1618,0
1back,inceptiontime,5,train,L1619,0
1back,inceptiontime,5,train,L162,0
1back,inceptiontime,5,train,L1620,0
1back,inceptiontime,5,train,L1621,0
1back,inceptiontime,5,train,L1622,1
1back,inceptiontime,5,train,L1623,0
1back,inceptiontime,5,train,L1624,1
1back,inceptiontime,5,train,L1625,0
1back,inceptiontime,5,train,L1627,0
1back,inceptiontime,5,train,L1628,0
1back,inceptiontime,5,train,L1629,1
1back,inceptiontime,5,train,L1630,0
1back,inceptiontime,5,train,L1631,0
1back,inceptiontime,5,train,L1632,0
1back,inceptiontime,5,train,L1634,0
1back,inceptiontime,5,train,L1637,0
1back,inceptiontime,5,train,L1638,0
1back,inceptiontime,5,train,L1639,1
1back,inceptiontime,5,train,L1641,1
1back,inceptiontime,5,train,L1642,1
1back,inceptiontime,5,train,L1643,0
1back,inceptiontime,5,train,L1644,0
1back,inceptiontime,5,train,L1645,1
1back,inceptiontime,5,train,L1648,1
1back,inceptiontime,5,train,L1649,0
1back,inceptiontime,5,train,L1650,0
1back,inceptiontime,5,train,L1652,0
1back,inceptiontime,5,train,L1654,0
1back,inceptiontime,5,train,L1655,0
1back,inceptiontime,5,train,L1656,0
1back,inceptiontime,5,train,L1657,1
1back,inceptiontime,5,train,L1659,0
1back,inceptiontime,5,train,L1662,1
1back,inceptiontime,5,train,L1663,1
1back,inceptiontime,5,train,L1666,1
1back,inceptiontime,5,train,L1667,0
1back,inceptiontime,5,train,L1668,1
1back,inceptiontime,5,train,L167,0
1back,inceptiontime,5,train,L1671,0
1back,inceptiontime,5,train,L1672,0
1back,inceptiontime,5,train,L1673,0
1back,inceptiontime,5,train,L1674,0
1back,inceptiontime,5,train,L1675,0
1back,inceptiontime,5,train,L1678,0
1back,inceptiontime,5,train,L1680,0
1back,inceptiontime,5,train,L1681,0
1back,inceptiontime,5,train,L1683,0
1back,inceptiontime,5,train,L1684,0
1back,inceptiontime,5,train,L1686,1
1back,inceptiontime,5,train,L1688,1
1back,inceptiontime,5,train,L1689,1
1back,inceptiontime,5,train,L1694,0
1back,inceptiontime,5,train,L1695,1
1back,inceptiontime,5,train,L17,1
1back,inceptiontime,5,train,L170,0
1back,inceptiontime,5,train,L1702,0
1back,inceptiontime,5,train,L1703,1
1back,inceptiontime,5,train,L1704,1
1back,inceptiontime,5,train,L1707,0
1back,inceptiontime,5,train,L1708,1
1back,inceptiontime,5,train,L1709,1
1back,inceptiontime,5,train,L171,1
1back,inceptiontime,5,train,L1710,0
1back,inceptiontime,5,train,L1712,0
1back,inceptiontime,5,train,L1714,0
1back,inceptiontime,5,train,L1715,0
1back,inceptiontime,5,train,L1716,1
1back,inceptiontime,5,train,L1718,0
1back,inceptiontime,5,train,L1719,0
1back,inceptiontime,5,train,L172,0
1back,inceptiontime,5,train,L1720,0
1back,inceptiontime,5,train,L1722,1
1back,inceptiontime,5,train,L1723,0
1back,inceptiontime,5,train,L174,0
1back,inceptiontime,5,train,L176,0
1back,inceptiontime,5,train,L177,0
1back,inceptiontime,5,train,L179,0
1back,inceptiontime,5,train,L18,0
1back,inceptiontime,5,train,L180,0
1back,inceptiontime,5,train,L181,0
1back,inceptiontime,5,train,L183,0
1back,inceptiontime,5,train,L187,0
1back,inceptiontime,5,train,L1891,0
1back,inceptiontime,5,train,L1895,0
1back,inceptiontime,5,train,L1896,0
1back,inceptiontime,5,train,L1898,0
1back,inceptiontime,5,train,L19,1
1back,inceptiontime,5,train,L190,0
1back,inceptiontime,5,train,L1901,1
1back,inceptiontime,5,train,L1903,1
1back,inceptiontime,5,train,L1906,0
1back,inceptiontime,5,train,L1907,0
1back,inceptiontime,5,train,L1908,0
1back,inceptiontime,5,train,L1909,1
1back,inceptiontime,5,train,L191,0
1back,inceptiontime,5,train,L192,1
1back,inceptiontime,5,train,L194,1
1back,inceptiontime,5,train,L196,1
1back,inceptiontime,5,train,L198,0
1back,inceptiontime,5,train,L199,0
1back,inceptiontime,5,train,L200,0
1back,inceptiontime,5,train,L201,0
1back,inceptiontime,5,train,L202,0
1back,inceptiontime,5,train,L203,1
1back,inceptiontime,5,train,L206,1
1back,inceptiontime,5,train,L207,1
1back,inceptiontime,5,train,L208,0
1back,inceptiontime,5,train,L209,0
1back,inceptiontime,5,train,L21,1
1back,inceptiontime,5,train,L210,1
1back,inceptiontime,5,train,L211,0
1back,inceptiontime,5,train,L213,0
1back,inceptiontime,5,train,L214,0
1back,inceptiontime,5,train,L216,0
1back,inceptiontime,5,train,L217,1
1back,inceptiontime,5,train,L218,0
1back,inceptiontime,5,train,L219,0
1back,inceptiontime,5,train,L22,1
1back,inceptiontime,5,train,L220,1
1back,inceptiontime,5,train,L221,0
1back,inceptiontime,5,train,L222,0
1back,inceptiontime,5,train,L223,0
1back,inceptiontime,5,train,L225,0
1back,inceptiontime,5,train,L226,0
1back,inceptiontime,5,train,L227,0
1back,inceptiontime,5,train,L228,0
1back,inceptiontime,5,train,L242,0
1back,inceptiontime,5,train,L244,1
1back,inceptiontime,5,train,L246,0
1back,inceptiontime,5,train,L247,0
1back,inceptiontime,5,train,L248,0
1back,inceptiontime,5,train,L250,1
1back,inceptiontime,5,train,L251,1
1back,inceptiontime,5,train,L2517,0
1back,inceptiontime,5,train,L2518,1
1back,inceptiontime,5,train,L252,1
1back,inceptiontime,5,train,L2521,1
1back,inceptiontime,5,train,L2524,0
1back,inceptiontime,5,train,L2525,0
1back,inceptiontime,5,train,L2527,0
1back,inceptiontime,5,train,L2528,1
1back,inceptiontime,5,train,L253,0
1back,inceptiontime,5,train,L2535,0
1back,inceptiontime,5,train,L2541,0
1back,inceptiontime,5,train,L2548,0
1back,inceptiontime,5,train,L2549,1
1back,inceptiontime,5,train,L255,0
1back,inceptiontime,5,train,L2550,1
1back,inceptiontime,5,train,L2551,0
1back,inceptiontime,5,train,L2553,1
1back,inceptiontime,5,train,L2554,1
1back,inceptiontime,5,train,L2557,1
1back,inceptiontime,5,train,L2558,0
1back,inceptiontime,5,train,L256,0
1back,inceptiontime,5,train,L2560,1
1back,inceptiontime,5,train,L2561,0
1back,inceptiontime,5,train,L2562,0
1back,inceptiontime,5,train,L2564,0
1back,inceptiontime,5,train,L2565,0
1back,inceptiontime,5,train,L2566,1
1back,inceptiontime,5,train,L2567,1
1back,inceptiontime,5,train,L2568,0
1back,inceptiontime,5,train,L2569,0
1back,inceptiontime,5,train,L2570,1
1back,inceptiontime,5,train,L2571,0
1back,inceptiontime,5,train,L2572,0
1back,inceptiontime,5,train,L2573,0
1back,inceptiontime,5,train,L2576,0
1back,inceptiontime,5,train,L2577,0
1back,inceptiontime,5,train,L2578,0
1back,inceptiontime,5,train,L2580,0
1back,inceptiontime,5,train,L2581,0
1back,inceptiontime,5,train,L2582,0
1back,inceptiontime,5,train,L2583,0
1back,inceptiontime,5,train,L2586,0
1back,inceptiontime,5,train,L2588,0
1back,inceptiontime,5,train,L2589,1
1back,inceptiontime,5,train,L259,1
1back,inceptiontime,5,train,L2591,0
1back,inceptiontime,5,train,L2592,0
1back,inceptiontime,5,train,L2593,0
1back,inceptiontime,5,train,L2594,0
1back,inceptiontime,5,train,L2597,0
1back,inceptiontime,5,train,L2598,1
1back,inceptiontime,5,train,L2599,0
1back,inceptiontime,5,train,L2600,1
1back,inceptiontime,5,train,L2601,0
1back,inceptiontime,5,train,L2603,1
1back,inceptiontime,5,train,L2604,0
1back,inceptiontime,5,train,L2606,0
1back,inceptiontime,5,train,L2607,0
1back,inceptiontime,5,train,L261,0
1back,inceptiontime,5,train,L2610,0
1back,inceptiontime,5,train,L2613,0
1back,inceptiontime,5,train,L2616,0
1back,inceptiontime,5,train,L2618,0
1back,inceptiontime,5,train,L2619,0
1back,inceptiontime,5,train,L2622,0
1back,inceptiontime,5,train,L2627,1
1back,inceptiontime,5,train,L2628,0
1back,inceptiontime,5,train,L2629,0
1back,inceptiontime,5,train,L2630,1
1back,inceptiontime,5,train,L2631,0
1back,inceptiontime,5,train,L2634,0
1back,inceptiontime,5,train,L2635,1
1back,inceptiontime,5,train,L2636,1
1back,inceptiontime,5,train,L2637,1
1back,inceptiontime,5,train,L264,0
1back,inceptiontime,5,train,L2640,0
1back,inceptiontime,5,train,L2644,0
1back,inceptiontime,5,train,L2645,1
1back,inceptiontime,5,train,L2646,1
1back,inceptiontime,5,train,L2647,0
1back,inceptiontime,5,train,L2649,0
1back,inceptiontime,5,train,L2650,0
1back,inceptiontime,5,train,L2651,0
1back,inceptiontime,5,train,L2653,0
1back,inceptiontime,5,train,L2657,0
1back,inceptiontime,5,train,L2658,0
1back,inceptiontime,5,train,L2659,0
1back,inceptiontime,5,train,L2662,0
1back,inceptiontime,5,train,L2663,0
1back,inceptiontime,5,train,L2664,0
1back,inceptiontime,5,train,L2665,0
1back,inceptiontime,5,train,L2666,0
1back,inceptiontime,5,train,L2667,0
1back,inceptiontime,5,train,L2668,0
1back,inceptiontime,5,train,L2669,0
1back,inceptiontime,5,train,L2670,0
1back,inceptiontime,5,train,L2671,0
1back,inceptiontime,5,train,L2672,0
1back,inceptiontime,5,train,L2674,0
1back,inceptiontime,5,train,L2675,0
1back,inceptiontime,5,train,L2676,0
1back,inceptiontime,5,train,L2679,0
1back,inceptiontime,5,train,L2683,0
1back,inceptiontime,5,train,L2684,1
1back,inceptiontime,5,train,L2686,0
1back,inceptiontime,5,train,L2687,0
1back,inceptiontime,5,train,L2691,0
1back,inceptiontime,5,train,L2692,0
1back,inceptiontime,5,train,L2693,0
1back,inceptiontime,5,train,L2694,0
1back,inceptiontime,5,train,L2695,0
1back,inceptiontime,5,train,L2696,1
1back,inceptiontime,5,train,L2706,0
1back,inceptiontime,5,train,L2707,0
1back,inceptiontime,5,train,L2708,0
1back,inceptiontime,5,train,L2709,1
1back,inceptiontime,5,train,L2710,1
1back,inceptiontime,5,train,L2711,0
1back,inceptiontime,5,train,L2712,0
1back,inceptiontime,5,train,L2716,0
1back,inceptiontime,5,train,L2717,0
1back,inceptiontime,5,train,L2719,0
1back,inceptiontime,5,train,L2720,0
1back,inceptiontime,5,train,L2721,1
1back,inceptiontime,5,train,L2723,0
1back,inceptiontime,5,train,L2725,0
1back,inceptiontime,5,train,L2726,0
1back,inceptiontime,5,train,L2727,0
1back,inceptiontime,5,train,L2728,1
1back,inceptiontime,5,train,L2729,0
1back,inceptiontime,5,train,L273,1
1back,inceptiontime,5,train,L2730,0
1back,inceptiontime,5,train,L2732,0
1back,inceptiontime,5,train,L2733,0
1back,inceptiontime,5,train,L2734,0
1back,inceptiontime,5,train,L2735,1
1back,inceptiontime,5,train,L2736,1
1back,inceptiontime,5,train,L2737,1
1back,inceptiontime,5,train,L2738,1
1back,inceptiontime,5,train,L2739,1
1back,inceptiontime,5,train,L274,1
1back,inceptiontime,5,train,L2740,0
1back,inceptiontime,5,train,L2741,1
1back,inceptiontime,5,train,L2742,0
1back,inceptiontime,5,train,L2743,0
1back,inceptiontime,5,train,L2744,1
1back,inceptiontime,5,train,L2745,1
1back,inceptiontime,5,train,L2746,0
1back,inceptiontime,5,train,L2747,1
1back,inceptiontime,5,train,L2750,0
1back,inceptiontime,5,train,L2751,0
1back,inceptiontime,5,train,L2752,1
1back,inceptiontime,5,train,L2753,0
1back,inceptiontime,5,train,L2755,0
1back,inceptiontime,5,train,L2756,0
1back,inceptiontime,5,train,L2758,0
1back,inceptiontime,5,train,L2759,1
1back,inceptiontime,5,train,L276,0
1back,inceptiontime,5,train,L2762,1
1back,inceptiontime,5,train,L2763,0
1back,inceptiontime,5,train,L2764,1
1back,inceptiontime,5,train,L2765,0
1back,inceptiontime,5,train,L2766,0
1back,inceptiontime,5,train,L2767,1
1back,inceptiontime,5,train,L2768,1
1back,inceptiontime,5,train,L277,0
1back,inceptiontime,5,train,L2770,0
1back,inceptiontime,5,train,L2771,0
1back,inceptiontime,5,train,L2772,0
1back,inceptiontime,5,train,L2773,0
1back,inceptiontime,5,train,L2775,0
1back,inceptiontime,5,train,L2778,0
1back,inceptiontime,5,train,L2779,0
1back,inceptiontime,5,train,L2780,0
1back,inceptiontime,5,train,L2782,0
1back,inceptiontime,5,train,L2783,0
1back,inceptiontime,5,train,L2784,0
1back,inceptiontime,5,train,L2785,0
1back,inceptiontime,5,train,L2786,0
1back,inceptiontime,5,train,L2789,0
1back,inceptiontime,5,train,L279,1
1back,inceptiontime,5,train,L2790,1
1back,inceptiontime,5,train,L2791,0
1back,inceptiontime,5,train,L2792,0
1back,inceptiontime,5,train,L2793,0
1back,inceptiontime,5,train,L2795,1
1back,inceptiontime,5,train,L2797,0
1back,inceptiontime,5,train,L2798,0
1back,inceptiontime,5,train,L2799,0
1back,inceptiontime,5,train,L2802,1
1back,inceptiontime,5,train,L2803,0
1back,inceptiontime,5,train,L2808,0
1back,inceptiontime,5,train,L2809,1
1back,inceptiontime,5,train,L281,1
1back,inceptiontime,5,train,L2812,0
1back,inceptiontime,5,train,L2813,0
1back,inceptiontime,5,train,L2814,0
1back,inceptiontime,5,train,L2818,0
1back,inceptiontime,5,train,L2819,0
1back,inceptiontime,5,train,L2820,0
1back,inceptiontime,5,train,L2821,0
1back,inceptiontime,5,train,L2822,0
1back,inceptiontime,5,train,L2824,0
1back,inceptiontime,5,train,L2825,0
1back,inceptiontime,5,train,L2827,0
1back,inceptiontime,5,train,L283,1
1back,inceptiontime,5,train,L2830,0
1back,inceptiontime,5,train,L2832,0
1back,inceptiontime,5,train,L2839,0
1back,inceptiontime,5,train,L2841,0
1back,inceptiontime,5,train,L2843,0
1back,inceptiontime,5,train,L2844,0
1back,inceptiontime,5,train,L2845,0
1back,inceptiontime,5,train,L2846,0
1back,inceptiontime,5,train,L2849,0
1back,inceptiontime,5,train,L2850,0
1back,inceptiontime,5,train,L2851,0
1back,inceptiontime,5,train,L2852,0
1back,inceptiontime,5,train,L2853,0
1back,inceptiontime,5,train,L2855,0
1back,inceptiontime,5,train,L2862,0
1back,inceptiontime,5,train,L2866,0
1back,inceptiontime,5,train,L2867,1
1back,inceptiontime,5,train,L2868,0
1back,inceptiontime,5,train,L287,1
1back,inceptiontime,5,train,L2870,1
1back,inceptiontime,5,train,L2871,0
1back,inceptiontime,5,train,L2872,0
1back,inceptiontime,5,train,L2873,0
1back,inceptiontime,5,train,L2874,0
1back,inceptiontime,5,train,L2876,0
1back,inceptiontime,5,train,L2877,0
1back,inceptiontime,5,train,L2878,0
1back,inceptiontime,5,train,L2879,0
1back,inceptiontime,5,train,L2881,0
1back,inceptiontime,5,train,L2882,0
1back,inceptiontime,5,train,L2883,0
1back,inceptiontime,5,train,L2884,0
1back,inceptiontime,5,train,L2886,0
1back,inceptiontime,5,train,L2890,0
1back,inceptiontime,5,train,L2891,0
1back,inceptiontime,5,train,L2894,0
1back,inceptiontime,5,train,L2895,1
1back,inceptiontime,5,train,L2897,0
1back,inceptiontime,5,train,L2898,0
1back,inceptiontime,5,train,L29,1
1back,inceptiontime,5,train,L2902,0
1back,inceptiontime,5,train,L2903,0
1back,inceptiontime,5,train,L2906,0
1back,inceptiontime,5,train,L2908,0
1back,inceptiontime,5,train,L2909,0
1back,inceptiontime,5,train,L2911,0
1back,inceptiontime,5,train,L2913,0
1back,inceptiontime,5,train,L2914,0
1back,inceptiontime,5,train,L2916,1
1back,inceptiontime,5,train,L2917,0
1back,inceptiontime,5,train,L2918,1
1back,inceptiontime,5,train,L2919,0
1back,inceptiontime,5,train,L292,1
1back,inceptiontime,5,train,L2920,0
1back,inceptiontime,5,train,L2921,0
1back,inceptiontime,5,train,L2922,1
1back,inceptiontime,5,train,L2924,1
1back,inceptiontime,5,train,L2925,0
1back,inceptiontime,5,train,L293,0
1back,inceptiontime,5,train,L2930,0
1back,inceptiontime,5,train,L2931,0
1back,inceptiontime,5,train,L2932,1
1back,inceptiontime,5,train,L2933,0
1back,inceptiontime,5,train,L2935,0
1back,inceptiontime,5,train,L2936,0
1back,inceptiontime,5,train,L2937,0
1back,inceptiontime,5,train,L2939,1
1back,inceptiontime,5,train,L294,0
1back,inceptiontime,5,train,L2943,0
1back,inceptiontime,5,train,L2945,0
1back,inceptiontime,5,train,L2948,0
1back,inceptiontime,5,train,L2949,0
1back,inceptiontime,5,train,L295,1
1back,inceptiontime,5,train,L2950,1
1back,inceptiontime,5,train,L2953,0
1back,inceptiontime,5,train,L2954,0
1back,inceptiontime,5,train,L2955,0
1back,inceptiontime,5,train,L2956,0
1back,inceptiontime,5,train,L2957,0
1back,inceptiontime,5,train,L2958,1
1back,inceptiontime,5,train,L296,1
1back,inceptiontime,5,train,L2960,1
1back,inceptiontime,5,train,L2961,0
1back,inceptiontime,5,train,L2962,0
1back,inceptiontime,5,train,L2965,0
1back,inceptiontime,5,train,L2966,0
1back,inceptiontime,5,train,L297,1
1back,inceptiontime,5,train,L2970,0
1back,inceptiontime,5,train,L2971,0
1back,inceptiontime,5,train,L2973,0
1back,inceptiontime,5,train,L2976,0
1back,inceptiontime,5,train,L2977,1
1back,inceptiontime,5,train,L2978,0
1back,inceptiontime,5,train,L2979,0
1back,inceptiontime,5,train,L298,1
1back,inceptiontime,5,train,L2983,0
1back,inceptiontime,5,train,L2984,0
1back,inceptiontime,5,train,L2985,0
1back,inceptiontime,5,train,L2986,0
1back,inceptiontime,5,train,L2987,0
1back,inceptiontime,5,train,L2989,0
1back,inceptiontime,5,train,L299,0
1back,inceptiontime,5,train,L2990,1
1back,inceptiontime,5,train,L2991,1
1back,inceptiontime,5,train,L2996,0
1back,inceptiontime,5,train,L2997,0
